Country,Name,State,Year,Longitude,Latitude
India,Jui Dam,Maharashtra,1960,75.875224,19.975789
India,Kacharewasti Dam,Maharashtra,1974,74.639128,16.848371
India,Kadi Dam,Maharashtra,1970,74.959658,19.280778
India,Kadwa Dam,Maharashtra,1997,74.20069,19.588138
India,Kalamba Dam,Maharashtra,1983,74.21852,16.632551
India,Kalamsare Dam,Maharashtra,1998,76.665625,19.950607
India,Kalyan Girija Dam,Maharashtra,1972,75.905222,19.867426
India,Kambali Dam,Maharashtra,1958,74.751347,19.091997
India,Kamthikhairy Dam,Maharashtra,1976,79.343069,21.532652
India,Kanadi Dam,Maharashtra,1979,76.224805,20.684915
India,Karanji Dam,Maharashtra,1973,78.338437,20.445144
India,Karanjwan Dam,Maharashtra,1974,74.20069,19.588138
India,Karunde Dam,Maharashtra,1972,74.455016,17.975631
India,Kasarsai Dam,Maharashtra,1995,73.679099,18.580477
India,Katepurna Dam,Maharashtra,1974,77.252837,20.353191
India,Kawadasar Dam,Maharashtra,1984,74.20069,19.588138
India,Kawala Dam,Maharashtra,1970,76.241866,20.352168
India,Kazikanbas Dam,Maharashtra,1989,76.186097,17.666179
India,Kehal Dam,Maharashtra,1983,76.886383,19.793007
India,Kelgaon Dam,Maharashtra,1973,75.603116,20.978186
India,Keli Dam,Maharashtra,1981,76.886383,19.793007
India,Kelzar Dam,Maharashtra,1981,74.491248,21.086568
India,Keshavshivani Dam,Maharashtra,1983,76.589125,20.013574
India,Khadakdoh Dam,Maharashtra,1977,79.274728,19.98746
India,Khamkheda Dam,Maharashtra,1977,77.15319,19.733306
India,Khand Dam,Maharashtra,1973,72.926395,19.724118
India,Khandani Dam,Maharashtra,1981,78.338437,20.445144
India,Kharad Dam,Maharashtra,1975,78.116172,20.39433
India,Khed Dam,Maharashtra,1990,74.20069,19.588138
India,Khekaranalla Dam,Maharashtra,1988,78.880099,21.463078
India,Khelna Dam,Maharashtra,1964,75.875224,19.975789
India,Khirdi Dam,Maharashtra,1988,75.201711,19.849997
India,Khokarmoha Dam,Maharashtra,1977,75.68735,18.922563
India,Kini Dam,Maharashtra,1983,77.15319,19.733306
India,Kolhigolar Dam,Maharashtra,1979,76.589125,20.013574
India,Kondej Dam,Maharashtra,1974,75.565556,17.898957
India,Kothurde Dam,Maharashtra,1975,73.390831,18.45456
India,Koyali Dam,Maharashtra,1994,76.983385,20.234981
India,Kudala Dam,Maharashtra,1975,76.807821,19.267647
India,Kumbharkini Dam,Maharashtra,1976,77.778242,20.303788
India,Kundlika Dam,Maharashtra,1986,76.056921,18.757612
India,Kundrala Dam,Maharashtra,1969,76.736887,18.949308
India,Kurnur Dam,Maharashtra,1968,76.186097,17.666179
India,Lagam Dam,Maharashtra,1982,79.314094,19.919188
India,Lahuki Dam,Maharashtra,1990,75.395008,19.827966
India,Lakikatti Dam,Maharashtra,2000,74.059525,16.042044
India,Lamkhane Dam,Maharashtra,1983,77.15319,19.733306
India,Lavangi Dam,Maharashtra,1977,75.827218,17.497625
India,Lodhe Dam,Maharashtra,1996,74.639128,16.848371
India,Lohatwadi Dam,Maharashtra,1978,77.660191,20.4406
India,Lore Dam,Maharashtra,1973,73.854924,16.352276
India,Lower Pus Dam,Maharashtra,1983,77.545361,20.21969
India,Lower Wardha Dam,Maharashtra,0,78.724789,20.90837
India,Lower Wunna (Nand) Dam,Maharashtra,1990,79.054403,20.805643
India,Lower Wunna (Wadgaon) Dam,Maharashtra,1997,79.05289,20.809754
India,Lulle Dam,Maharashtra,1979,76.736887,18.949308
India,Mahabaleshwarwadi Dam,Maharashtra,1975,74.323507,17.604326
India,Mahalingi Dam,Maharashtra,1981,76.736887,18.949308
India,Malkhed Dam,Maharashtra,1972,77.794694,20.936802
India,Malwadi Dam,Maharashtra,1975,74.20069,19.588138
India,Manar Dam,Maharashtra,1968,76.743889,18.968237
India,Mandwe Dam,Maharashtra,1999,76.04225,18.442823
India,Manikdoh Dam,Maharashtra,2005,74.20069,19.588138
India,Masalga Dam,Maharashtra,1996,76.586166,18.400127
India,Masoli Dam,Maharashtra,1981,76.736887,18.949308
India,Matoba Dam,Maharashtra,1978,73.960295,18.516074
India,Mhaiswadi Dam,Maharashtra,1945,75.695217,18.71791
India,Mirwad Dam,Maharashtra,1980,74.639128,16.848371
India,Misalwadi Dam,Maharashtra,1971,76.261534,20.322163
India,Mogha Dam,Maharashtra,1990,76.736887,18.949308
India,Mohari Dam,Maharashtra,1976,77.376327,20.399619
India,Motsawanga Dam,Maharashtra,1975,77.321805,20.294576
India,Mozari Dam,Maharashtra,1977,76.224805,20.684915
India,Mudana Dam,Maharashtra,1800,77.545361,20.21969
India,Mukane Dam,Maharashtra,2006,74.20069,19.588138
India,Mula Dam,Maharashtra,1972,74.736843,19.150109
India,Mungsapur Dam,Maharashtra,1978,75.201711,19.849997
India,Munjala Dam,Maharashtra,1969,78.338437,20.445144
India,Nagalwadi Dam,Maharashtra,1978,78.880099,21.463078
India,Nagewadi Dam,Maharashtra,1999,73.893965,17.976001
India,Nagyasakya Dam,Maharashtra,1992,74.771194,20.865204
India,Nalganga Dam,Maharashtra,1967,76.224805,20.684915
India,Nalleshwar Dam,Maharashtra,1922,79.337643,19.961258
India,Nashirabad Dam,Maharashtra,1996,75.603116,20.978186
India,Nher Dam,Maharashtra,1889,74.323507,17.604326
India,Nignoor Dam,Maharashtra,1969,77.545361,20.21969
India,Nilanjgaon Dam,Maharashtra,1981,75.395008,19.827966
India,Nileli Dam,Maharashtra,1978,73.81385,15.919109
India,Nilona Dam,Maharashtra,1972,78.152955,20.385982
India,Nirguna Dam,Maharashtra,1975,76.954259,20.319928
India,Osargaon Dam,Maharashtra,1973,73.683841,15.997532
India,Paldhag Dam,Maharashtra,1974,76.235334,20.523079
India,Panchadhara Dam,Maharashtra,1976,78.724789,20.90837
India,Pangari Dam,Maharashtra,1968,76.470545,19.562895
India,Panshet Dam,Maharashtra,1972,73.679099,18.580477
India,Panzara Dam,Maharashtra,1973,74.491248,21.086568
India,Pargaon Sudrik Dam,Maharashtra,1969,74.700961,19.049847
India,Pentakali Dam,Maharashtra,2003,76.261534,20.322163
India,Pentipakka Dam,Maharashtra,1977,79.314094,19.919188
India,Pethwadaj Dam,Maharashtra,1980,76.743889,18.968237
India,Pimpalgaon Alwa Dam,Maharashtra,1979,75.695217,18.71791
India,Pimpalgaon Chambhare Dam,Maharashtra,1975,77.376327,20.399619
India,Pimpalsenda Dam,Maharashtra,1981,76.224805,20.684915
India,Pimparala Dam,Maharashtra,1968,77.15319,19.733306
India,Pingali Dam,Maharashtra,1978,74.323507,17.604326
India,Poip Dam,Maharashtra,1974,73.500571,16.058956
India,Pondewadi Dam,Maharashtra,2003,74.601135,18.308648
India,Pusli Dam,Maharashtra,2001,78.880099,21.463078
India,Rakshaswadi Dam,Maharashtra,1979,74.601135,18.308648
India,Ramtek Dam,Maharashtra,1913,79.367337,21.249747
India,Risala Dam,Maharashtra,1967,79.964801,21.414011
India,Sadagaon Ladachi Dam,Maharashtra,1998,72.926395,19.724118
India,Sadrabadi Dam,Maharashtra,1973,77.691575,21.011122
India,Saikheda Dam,Maharashtra,1972,78.338437,20.445144
India,Sakat Dam,Maharashtra,1994,75.695217,18.71791
India,Sakhalinala Dam,Maharashtra,1980,77.660191,20.4406
India,Saptne Dam,Maharashtra,1965,75.565556,17.898957
India,Saradwadi Dam,Maharashtra,1986,74.20069,19.588138
India,Saraswati Dam,Maharashtra,1981,76.376496,18.973161
India,Sarswati Dam,Maharashtra,1973,77.794694,20.936802
India,Sawalikheda Dam,Maharashtra,1976,77.025341,20.751786
India,Senad Dam,Maharashtra,1976,77.15319,19.733306
India,Shahanoor Dam,Maharashtra,1990,77.691575,21.011122
India,Shalgaon Dam,Maharashtra,1976,74.207915,17.317629
India,Shegaon Dam,Maharashtra,1975,74.639128,16.848371
India,Shekhdari Dam,Maharashtra,1982,78.880099,21.463078
India,Shenwad Dam,Maharashtra,1994,74.20069,19.588138
India,Shirpur Dam,Maharashtra,1986,78.155399,20.386074
India,Shivankhed Dam,Maharashtra,1981,76.586166,18.400127
India,Siddheshwar Dam,Maharashtra,1968,76.886383,19.793007
India,Sina Dam,Maharashtra,1986,74.700961,19.049847
India,Sirasgaon Dam,Maharashtra,0,77.660191,20.4406
India,Sonkhadki Dam,Maharashtra,1997,76.586166,18.400127
India,Sugaon Dam,Maharashtra,1970,76.743889,18.968237
India,Sukhanda Dam,Maharashtra,1985,75.702984,21.022123
India,Sukhani Dam,Maharashtra,1980,76.555112,18.885439
India,Talegaon Trambak Dam,Maharashtra,1997,72.926395,19.724118
India,Tarali Dam,Maharashtra,0,73.935615,17.439239
India,Telhara Dam,Maharashtra,1986,76.261534,20.322163
India,Tembhapuri Dam,Maharashtra,1994,75.202317,19.831632
India,Terni Dam,Maharashtra,1996,74.059525,16.042044
India,Therodi Dam,Maharashtra,1977,74.601135,18.308648
India,Tikhol Dam,Maharashtra,1975,74.700961,19.049847
India,Tiru Dam,Maharashtra,1976,76.586166,18.400127
India,Tithawali Dam,Maharashtra,1992,73.854924,16.352276
India,Torna Dam,Maharashtra,1993,76.780521,20.45381
India,Triveni Dam,Maharashtra,1971,77.691575,21.011122
India,Ughadewadi Dam,Maharashtra,1994,75.520652,17.776867
India,Ukarwahi Dam,Maharashtra,1984,79.079394,21.065272
India,Uma Dam,Maharashtra,1981,77.449437,20.54108
India,Umarzari Dam,Maharashtra,1998,80.149228,21.073514
India,Upper Ghatghar Dam,Maharashtra,2005,74.20069,19.588138
India,Upper Pus (Pus) Dam,Maharashtra,1971,77.272472,20.047059
India,Upper Wardha Dam,Maharashtra,1993,77.773602,20.952396
India,Urmodi Dam,Maharashtra,2001,73.910937,17.670982
India,Veet Dam,Maharashtra,1974,74.601135,18.308648
India,Vejegaon Dam,Maharashtra,1979,74.323507,17.604326
India,Vihirgaon Dam,Maharashtra,1992,78.338437,20.445144
India,Wadaj Dam,Maharashtra,1983,73.838029,18.648418
India,Waghadi Dam,Maharashtra,1978,78.338437,20.445144
India,Waghur Dam,Maharashtra,2012,75.702984,21.022123
India,Walekhindi Dam,Maharashtra,1973,74.639128,16.848371
India,Wanwada Dam,Maharashtra,1983,76.500378,18.387836
India,Warala Dam,Maharashtra,1979,77.272472,20.047059
India,Wardh Dam,Maharashtra,2001,78.338437,20.445144
India,Wari Dam,Maharashtra,1973,76.780521,20.45381
India,Warni Dam,Maharashtra,1981,75.68735,18.922563
India,Wathod Dam,Maharashtra,1974,77.545361,20.21969
India,Wunna Dam,Maharashtra,1966,78.915517,21.140451
India,Yeliv Dam,Maharashtra,1975,74.323507,17.604326
India,Yeralwadi Dam,Maharashtra,1973,74.323507,17.604326
India,Baranadi Dam,Jharkhand,1967,87.372428,24.068863
India,Danro Dam,Jharkhand,1985,83.572742,24.252773
India,Nalkari Dam,Jharkhand,1968,85.293585,23.640793
India,Chamera I Dam,Himachal Pradesh,1994,75.977119,32.567639
India,Kol Dam,Himachal Pradesh,2015,76.872832,31.388099
India,Sewa St II Dam,Jammu and Kashmir,2010,75.915876,32.624155
India,Ballasamudra Dam,Karnataka,1940,76.178483,13.510884
India,Chakra Dam,Karnataka,1985,74.947203,13.656574
India,Chittawadagi Dam,Karnataka,1971,76.240744,15.893436
India,Chulkinala Dam,Karnataka,1997,77.450716,17.913338
India,Deepambudikere Dam,Karnataka,1906,77.077288,12.949218
India,Gerusoppa Dam,Karnataka,2000,74.873795,14.337828
India,Kamarahalli Dam,Karnataka,1967,76.668725,11.931539
India,Kottur Dam,Karnataka,1888,76.226165,14.811677
India,Lakhya Dam,Karnataka,1994,75.033364,13.262156
India,Markandeya Dam,Karnataka,2005,74.666759,15.971687
India,Mavathur Dam,Karnataka,1908,77.230381,13.517407
India,Nidasale Dam,Karnataka,1906,77.05694,12.726555
India,Ramalingapura Dam,Karnataka,0,76.648943,13.688021
India,Savehakalu Dam,Karnataka,1980,74.947203,13.656574
India,Sowlanga Dam,Karnataka,1928,75.544242,13.944184
India,Theetha Dam,Karnataka,1986,77.230381,13.517407
India,Uduthorehalla Dam,Karnataka,0,77.409821,12.000371
India,Y. Urumundinakere Dam,Karnataka,0,76.178483,13.510884
India,Erattayar (Eb) Dam,Kerala,1989,77.149946,9.822731
India,Karapuzha (Id) Dam,Kerala,2004,76.063749,11.637345
India,Malankara (Id)/Muttam/Thodupuzha Dam,Kerala,1994,76.74408,9.854121
India,Siruvani ( I D) Dam,Kerala,1984,76.644381,10.828381
India,Amboli Dam,Maharashtra,1976,72.926395,19.724118
India,Naigaon I Dam,Maharashtra,1983,73.84607,18.114263
India,Mhaswad Dam,Maharashtra,1887,74.323507,17.604326
India,Tambve Dam,Maharashtra,1968,74.333197,18.015015
India,Waghdare Dam,Maharashtra,1975,75.34941,19.912533
India,Pandoh Dam,Himachal Pradesh,1977,76.938528,31.739662
India,Aheri - Jumbagi Dam,Karnataka,1989,75.928623,17.061433
India,Amarja Dam,Karnataka,1998,76.487492,17.393652
India,Anjanapura Dam,Karnataka,1936,75.258571,14.380132
India,Balakundi Dam,Karnataka,1979,76.240744,15.893436
India,Bennithora Dam,Karnataka,2001,76.860802,17.393726
India,Bharatagi Dam,Karnataka,1975,75.928623,17.061433
India,Bheemasamudra Dam,Karnataka,0,76.2852,14.222246
India,Bommanahalli Dam,Karnataka,1981,75.928623,17.061433
India,Byramangala Dam,Karnataka,1943,77.421926,12.776216
India,Devarabillikere Dam,Karnataka,1985,75.92525,14.434101
India,Gundwan At Site- I Dam,Karnataka,1979,75.957497,17.164907
India,Gundwan At Site- II Dam,Karnataka,1962,75.957497,17.164907
India,Hanajagi Dam,Karnataka,1968,75.957497,17.164907
India,Hanchinal Dam,Karnataka,1973,75.928623,17.061433
India,Hattikuni Dam,Karnataka,1973,77.012605,16.93863
India,Hemavathi Dam,Karnataka,1979,76.235573,12.807731
India,Hesaraghatta Dam,Karnataka,1896,77.491629,13.091151
India,Hidkal Dam,Karnataka,1977,74.644827,16.142256
India,Hulikere Dam,Karnataka,1984,74.744642,15.412668
India,Jigajinagi Dam,Karnataka,1982,75.928623,17.061433
India,Kadlewadi Dam,Karnataka,1990,75.928623,17.061433
India,Kalasakoppa Dam,Karnataka,1960,75.603269,16.138476
India,Karanja Dam,Karnataka,1989,77.44964,17.86797
India,Katral Dam,Karnataka,1979,75.59387,16.532799
India,Krishyal Dam,Karnataka,1964,75.885403,16.328056
India,Kuppakaddi Dam,Karnataka,1969,75.59387,16.532799
India,Lower Mullamari Dam,Karnataka,2001,77.428413,17.429917
India,Maidal Amanikere Dam,Karnataka,1895,77.084912,13.33107
India,Makhanpur Dam,Karnataka,1961,75.928623,17.061433
India,Mukherthihal Dam,Karnataka,1979,75.836313,16.495763
India,Mundawad Dam,Karnataka,1994,75.848108,14.84235
India,Nagathan Dam,Karnataka,1961,75.928623,17.061433
India,Nelligudda Dam,Karnataka,1940,77.380938,12.791426
India,New Amachawadi Dam,Karnataka,1984,76.938559,11.950632
India,Rangasamudra Dam,Karnataka,1978,75.762146,15.789258
India,Seegehalla Dam,Karnataka,1979,75.544242,13.944184
India,Soudagar Dam,Karnataka,1987,77.012605,16.93863
India,Tadavalga Dam,Karnataka,1965,75.928623,17.061433
India,Tegampur Dam,Karnataka,1980,77.450716,17.913338
India,Votehole Dam,Karnataka,1984,76.020478,13.061696
India,Chulliar (Gayathri Stage-II) (Id) Dam,Kerala,1970,76.717106,10.606614
India,Kallada (Parappar) (Id) Dam,Kerala,1986,77.06777,8.956456
India,Meenkara (Gayathri Stage I) (Id) Dam,Kerala,1960,76.717106,10.606614
India,Pothundy (Id) Dam,Kerala,1971,76.584064,10.594071
India,Walayar (Id) Dam,Kerala,1956, 76.751904, 10.799727
India,Amjhari (Ncfl) Dam,Madhya Pradesh,1975,81.638929,24.376878
India,Aoda (Awda ) Dam,Madhya Pradesh,1934,76.662184,25.586947
India,Bandia Dam,Madhya Pradesh,1994,77.340993,24.639612
India,Barbet I Dam,Madhya Pradesh,1983,74.903134,23.042857
India,Barbet II Dam,Madhya Pradesh,1979,74.903134,23.042857
India,Bargoor Dam,Madhya Pradesh,2002,80.115782,22.12372
India,Bhainsakhedi Dam,Madhya Pradesh,1979,75.952078,23.361715
India,Koop Dam,Madhya Pradesh,1977,76.138134,22.875069
India,Kulgarhi Dam,Madhya Pradesh,1972,80.711516,24.571714
India,Lakhunder Dam,Madhya Pradesh,2000,75.952078,23.361715
India,Mehgaon Tola Dam,Madhya Pradesh,1981,80.215469,23.099747
India,Mohari Dam,Madhya Pradesh,1916,77.392129,24.620983
India,Moorum Dam,Madhya Pradesh,1950,80.115782,22.12372
India,Naktara Dam,Madhya Pradesh,1980,80.791056,24.386084
India,Nal Dam,Madhya Pradesh,1976,75.040775,23.287513
India,Pariat (Corporation) Dam,Madhya Pradesh,1927,80.143943,23.12909
India,Ram Sagar Dam,Madhya Pradesh,1963,78.429451,25.705769
India,Rani Avanti Bai Sagar (Bargi) Dam,Madhya Pradesh,1988,79.923988,22.94408
India,Sampana Dam,Madhya Pradesh,1956,77.977032,21.925369
India,Sukha Dam,Madhya Pradesh,1984,77.340993,24.639612
India,Antargaon Dam,Maharashtra,1986,78.338437,20.445144
India,Banganga Dam,Maharashtra,1975,75.695217,18.71791
India,Chandrabhaga Dam,Maharashtra,0,77.691575,21.011122
India,Chichondipatil Dam,Maharashtra,1977,74.751347,19.091997
India,Dahegaon Gondi Dam,Maharashtra,1984,78.724789,20.90837
India,Deulgaon Sidhi Dam,Maharashtra,1972,74.700961,19.049847
India,Dhamangaon Deshmukh Dam,Maharashtra,1980,76.235334,20.523079
India,Dongargaon Dam,Maharashtra,1971,78.724789,20.90837
India,Kalyan Dam,Maharashtra,1986,75.905222,19.867426
India,Karli Dam,Maharashtra,1998,79.741456,21.389163
India,Khandeshar Dam,Maharashtra,1978,75.695217,18.71791
India,Manora Dam,Maharashtra,1980,79.337643,19.961258
India,Pawana Dam,Maharashtra,1997,77.15319,19.733306
India,Rotha - I Dam,Maharashtra,1995,78.724789,20.90837
India,Shirsoli - II Dam,Maharashtra,1990,76.886383,19.793007
India,Silli Ambadi Dam,Maharashtra,1990,79.673519,21.13881
India,Tisgaon Dam,Maharashtra,1981,75.255747,19.848078
India,Umari Dam,Maharashtra,1997,79.337643,19.961258
India,Bhakra Dam,Himachal Pradesh,1963,76.32656,31.587282
India,Pong Dam,Himachal Pradesh,1974,75.943197,31.969033
India,Salal (Rockfill And Concrete ) Dam,Jammu and Kashmir,1986,74.808927,33.139738
India,Uri-II Dam,Jammu and Kashmir,2014,74.195029,34.151915
India,Albur Kere Dam,Karnataka,1985,76.575565,13.054981
India,Almatti Dam,Karnataka,2000,75.885403,16.328056
India,Ambligola Dam,Karnataka,1964,75.258571,14.380132
India,Aralihalli Dam,Karnataka,1983,75.848108,14.84235
India,Arkavathy Dam,Karnataka,2004,77.461718,12.406211
India,Asundinala Dam,Karnataka,1989,75.826351,14.54951
India,Attiveri Dam,Karnataka,1991,75.04097,14.976674
India,Babaleshwara Dam,Karnataka,1961,75.928623,17.061433
India,Bachanki Dam,Karnataka,1974,75.04097,14.976674
India,Beeranahalli Dam,Karnataka,1988,77.428413,17.429917
India,Bhadra Dam,Karnataka,1965,75.695546,13.824418
India,Bijawara Dam,Karnataka,1906,77.31373,13.806844
India,Bommanahalli Pickup Dam,Karnataka,1979,74.616894,15.277948
India,Boranakanive Dam,Karnataka,1892,76.648943,13.688021
India,Chakena Hally Dam,Karnataka,1970,76.235573,12.807731
India,Chandrampalli Dam,Karnataka,1973,77.428413,17.429917
India,Chigalli Dam,Karnataka,1974,75.04097,14.976674
India,Chikkalingadalli Dam,Karnataka,1982,77.428413,17.429917
India,Chikkasandra Dam,Karnataka,0,76.648943,13.688021
India,Dasanahalli Dam,Karnataka,1986,75.848108,14.84235
India,Dharma Dam,Karnataka,1964,75.248305,14.771595
India,Doddaladahalli Dam,Karnataka,1934,77.461718,12.406211
India,Durgadhalla Dam,Karnataka,1991,74.771051,15.312444
India,Gandabommanahalli Dam,Karnataka,1970,76.671064,14.59203
India,Gandorinala Dam,Karnataka,2002,76.860802,17.393726
India,Gantenahalli Dam,Karnataka,1987,76.648943,13.688021
India,Gayathri Dam,Karnataka,1963,76.648943,13.688021
India,Ghastoli Dam,Karnataka,1970,74.744642,15.412668
India,Gobbur Dam,Karnataka,1993,76.794067,17.175647
India,Gundal Dam,Karnataka,1980,77.155967,12.252533
India,Hagari Bommanahalli Dam,Karnataka,1972,76.226165,14.811677
India,Hanumanthapura Dam,Karnataka,1906,77.31373,13.806844
India,Harangi Dam,Karnataka,1982,75.904215,12.498304
India,Harinala Dam,Karnataka,2004,74.842652,15.80255
India,Hebbahalla Dam,Karnataka,1965,76.471938,12.121486
India,Hirehalla Dam,Karnataka,2002,76.214488,15.307422
India,Hulikunta Dam,Karnataka,1979,76.226165,14.811677
India,Jambadahalla Dam,Karnataka,1968,75.695546,13.824418
India,Kabini Dam,Karnataka,1974,76.471938,12.121486
India,Kadaba Dam,Karnataka,1906,76.861915,13.247913
India,Kadatnal Dam,Karnataka,1970,74.842652,15.80255
India,Kadra Dam,Karnataka,1997,74.1662,14.809234
India,Kalikatte Dam,Karnataka,1968,76.668725,11.931539
India,Kallambella Dam,Karnataka,0,77.045414,13.478938
India,Kanakanala Dam,Karnataka,1975,76.240744,15.893436
India,Kanva Dam,Karnataka,1946,77.162571,12.651779
India,Karimuddenahalli Dam,Karnataka,1972,76.471938,12.121486
India,Kohalli Dam,Karnataka,1975,75.59387,16.532799
India,Kondiyl Tank,Karnataka,0,75.826351,14.54951
India,Krishnarajasagar Dam,Karnataka,1931,76.579813,12.435584
India,Lakshmisagar Dam,Karnataka,0,76.648943,13.688021
India,Linganamakki Dam,Karnataka,1964,74.873795,14.337828
India,Madagamasur Dam,Karnataka,1908,75.406612,14.450362
India,Majjur Dam,Karnataka,1974,75.545949,15.39589
India,Malaprabha Dam,Karnataka,1972,75.117341,15.928608
India,Mallaghatta Dam,Karnataka,0,76.575565,13.054981
India,Manchanabele Dam,Karnataka,1993,77.400334,12.835137
India,Mangala I Dam,Karnataka,1969,77.021176,13.022247
India,Maralvadi Dam,Karnataka,1938,77.440705,12.642587
India,Markandeya Dam,Karnataka,1940,78.037051,12.875881
India,Mayasandra Dam,Karnataka,1906,76.738957,13.006141
India,Medleri Dam,Karnataka,0,75.826351,14.54951
India,Nallur Amanikere Dam,Karnataka,1987,76.668725,11.931539
India,Narayanapura Dam,Karnataka,1982,76.388022,16.252532
India,Narihalla Dam,Karnataka,1981,76.663461,15.182823
India,Neerasagara Dam,Karnataka,1955,75.048586,15.266981
India,Nittur Dam,Karnataka,1906,76.844811,13.326045
India,Nugu Dam,Karnataka,1959,76.471938,12.121486
India,Parashuramapura New Dam,Karnataka,1959,76.80941,14.123854
India,Prakruthi Dam,Karnataka,1979,76.786888,14.887208
India,Rakkaskop Dam,Karnataka,1962,74.389866,15.874307
India,Ramanahalli Dam,Karnataka,1958,75.928623,17.061433
India,Ranganayanadurga Dam,Karnataka,0,76.671064,14.59203
India,Ranikere Dam,Karnataka,1907,76.596324,14.370084
India,Sangenahalli Dam,Karnataka,1968,76.387413,14.34481
India,Sarigehally Dam,Karnataka,0,76.861915,13.247913
India,Shanti Sagar,Karnataka,0,75.850354,14.099302
India,Sulkod Dam,Karnataka,1964,75.836313,16.495763
India,Supa Dam,Karnataka,1987,74.530235,15.275486
India,Suvarnavathy Dam,Karnataka,1984,77.008534,11.823773
India,Talakalale Dam,Karnataka,1964,74.873795,14.337828
India,Taraka Dam,Karnataka,1984,76.471938,12.121486
India,Tattihalla Dam,Karnataka,1979,74.771051,15.312444
India,Thonnur Dam,Karnataka,1000,76.729015,12.516125
India,Tippagondana Hally Dam,Karnataka,1934,77.445138,12.87067
India,Tumbodi Amanikere Dam,Karnataka,1939,77.230381,13.517407
India,Tungabhadra Dam,Karnataka,1953,76.329451,15.266448
India,Turuvekere Dam,Karnataka,0,76.575565,13.054981
India,Upper Hirenala Dam,Karnataka,1989,76.226955,15.639964
India,Upper Mullamari Dam,Karnataka,1984,76.860802,17.393726
India,Upper Tunga Dam,Karnataka,2005,75.52619,13.844009
India,Vanivilasa Sagar Dam,Karnataka,1907,76.535825,13.954201
India,Vishnusamudra Dam,Karnataka,0,76.178483,13.510884
India,Yagachi Dam,Karnataka,2001,76.020478,13.061696
India,Anathode Flanking (Eb) Dam,Kerala,1967,76.971344,9.327338
India,Anayirangal Dam,Kerala,1965,77.054667,10.030756
India,Chimoni (Id) Dam,Kerala,1996,76.525205,10.55689
India,Idamalayar (Eb) Dam,Kerala,1985,76.730351,10.304354
India,Kakkayam Dam,Kerala,1972,75.898488,11.548209
India,Kallarkutty (Eb) Dam,Kerala,1962,77.008091,10.009898
India,Kanhira Puzha (Id) Dam,Kerala,1995,76.470985,10.999304
India,Kulamavu (Eb) Dam,Kerala,1977,76.859778,9.788749
India,Kundala (Eb) Dam,Kerala,1947,77.054667,10.030756
India,Kuttiyadi (Id) Dam,Kerala,1973,75.892958,11.547978
India,Kuttiyadi Spillway Dam (Banasurasagar  dam),Kerala,2004,75.957603,11.675532
India,Lower Periyar (Eb)(Pambla) Dam,Kerala,1996,76.978851,9.953739
India,Madupetty (Eb) Dam,Kerala,1957,77.054667,10.030756
India,Malampuzha (Id) Dam,Kerala,1955,76.644381,10.828381
India,Mangalam (Id) Dam,Kerala,1966,76.525205,10.55689
India,Neyyar (Id) Dam,Kerala,1973,77.083943,8.583006
India,Pamba (Eb) Dam,Kerala,1967,76.971344,9.327338
India,Parambikulam Dam,Kerala,1967,76.730351,10.304354
India,Peechi (Id) Dam,Kerala,1958,76.275683,10.561324
India,Periyar Dam,Kerala,1895,77.150043,9.621619
India,Peruvaripallam Dam,Kerala,1971,76.730351,10.304354
India,Ponmudi (Eb) Dam,Kerala,1963,77.008091,10.009898
India,Poringalkuthu (Eb)/Peringalkuthu Dam,Kerala,1957,76.616957,10.311406
India,Sengulam (Eb) Dam,Kerala,1957,77.008091,10.009898
India,Sholayar (Main ) (Eb) Dam,Kerala,1965,76.730351,10.304354
India,Tunacadavu Dam,Kerala,1965,76.730351,10.304354
India,Upper Moozhiyar Spillway Dam,Kerala,1990,76.971344,9.327338
India,Vazhany (Id) Dam,Kerala,1962,76.275683,10.561324
India,Ambak Dam,Madhya Pradesh,2001,76.162881,22.247446
India,Arnia Bahadarpur Dam,Madhya Pradesh,1980,75.537977,23.758203
India,Bah Dam,Madhya Pradesh,0,77.53512,23.821833
India,Bansagar Dam,Madhya Pradesh,2006,81.284864,24.186432
India,Baramandal Dam,Madhya Pradesh,1980,75.247341,22.881144
India,Barkhedi Dam,Madhya Pradesh,1976,77.154523,23.223914
India,Barna Dam,Madhya Pradesh,1977,77.901279,22.883214
India,Barnoo Dam,Madhya Pradesh,1966,79.988772,23.28318
India,Beniganj Dam,Madhya Pradesh,1974,79.922309,24.855971
India,Bijna Dam,Madhya Pradesh,1977,79.536662,22.24078
India,Bila Dam,Madhya Pradesh,1973,79.288293,23.976604
India,Bohribund Dam,Madhya Pradesh,1927,80.245921,23.634814
India,Budhna Dam,Madhya Pradesh,1995,78.231057,24.764514
India,Chapper Dam,Madhya Pradesh,1980,76.710889,23.032453
India,Chillar (MP) Dam,Madhya Pradesh,1972,75.952078,23.361715
India,Dejla Dewada Dam,Madhya Pradesh,1988,75.274184,22.073791
India,Dhablamata Dam,Madhya Pradesh,1980,77.075909,23.214211
India,Dhanmarahi Dam,Madhya Pradesh,0,78.081977,23.635733
India,Dhapora Dam,Madhya Pradesh,1913,78.37204,25.100988
India,Dhuandhar Dam,Madhya Pradesh,1962,80.295684,22.17726
India,Garethia Dam,Madhya Pradesh,1991,77.53512,23.821833
